row,thread_id,group,title,comment_count,comment_id,comment_rank,comment_timestamp,comment_user,comment_text,comment_authors,comment_works,solved,answer,librarything_id,notes
495,108344,BookMooching,Does this book sound familiar? (Trying to find a book),19,108344-4,4,"Jan 26, 2011, 1:32am",GlendaHam,"Well, Mike Farrell and Wayne Rogers played characters with similar personalities so the confusion would be understandable. That was a really good movie as I recall. The subject would have been a great book.",,,not KI,,,
496,108344,BookMooching,Does this book sound familiar? (Trying to find a book),19,108344-5,5,"Jan 26, 2011, 8:46pm",infiniteletters,What's the Martin adoption book? *curious*,,,not KI,,,
497,108344,BookMooching,Does this book sound familiar? (Trying to find a book),19,108344-6,6,"Jan 26, 2011, 10:10pm",momtorghj,"The one that I was referring to is called yours turly Shirley and is a great story (if a bit predictable) about a family who adopts a child not much younger than Shirley who does not have English as her first language. She learns incredibly quickly and ends up ahead of her age group, causing stress for Shirley.",,229448,not KI,,,
498,108344,BookMooching,Does this book sound familiar? (Trying to find a book),19,108344-7,7,"Jan 26, 2011, 10:19pm",infiniteletters,"Thanks, Elizabeth. I would've looked myself if the Ann M. Martin page wasn't so very long.  And now I mooched a copy too! :)",,,not KI,,,
499,108344,BookMooching,Does this book sound familiar? (Trying to find a book),19,108344-8,8,"Jan 27, 2011, 12:27am",bookel,That sounds like a good story!,,,not KI,,,
500,108344,BookMooching,Does this book sound familiar? (Trying to find a book),19,108344-9,9,"Jan 27, 2011, 2:59am",rainbowgirl28,It is a really sweet story. I bet it was one of the earlier kids fiction books dealing with dyslexia.,,,not KI,,,
501,108344,BookMooching,Does this book sound familiar? (Trying to find a book),19,108344-10,10,"Jan 30, 2011, 9:41pm",momtorghj,"Since you all were so helpful with my previous request... which didn't even turn out to be a book! I have a couple of others: 1. This was a book I read in 1998 approximately and I remember that it was the first book for this particular writer, she was female and the main character had suffered the loss of a spouse. It was moving and beautiful language and I would love to read it again. I think the author's first name started with a ""J"" and it was on a top ten of some sort for a lot of weeks. 2. This is a fairly old YA book that dealt with bullying. The protagonist was an overweight girl who had a tough situation at home. She was blamed for anything that went wrong but was able to stand up for herself for the most part even though the teachers and students seemed utterly against her. Her phys. ed teacher (I think) took an interest in her.  It's not blubber or nothings fair in fifth grade Thanks so much! Elizabeth",,,,,,second request
502,108344,BookMooching,Does this book sound familiar? (Trying to find a book),19,108344-11,11,"Jan 30, 2011, 11:04pm",infiniteletters,"If you don't have any luck here, try http://www.librarything.com/groups/namethatbook",,,,,,
503,108344,BookMooching,Does this book sound familiar? (Trying to find a book),19,108344-12,12,"Jan 30, 2011, 11:05pm",momtorghj,"Thank you, infinite, I will! Elizabeth",,,,,,
504,108344,BookMooching,Does this book sound familiar? (Trying to find a book),19,108344-13,13,"Edited: Jan 31, 2011, 2:08am",GlendaHam,"your first book doesn't give us much to go on, BUT I will recommend a book that was written later than 1998, which I (as a widow) found quite moving. The Year of Pleasures by Elizabeth Berg. ( 2005) Although fiction, it touched on a lot of things we widows have to deal with and present a novel way of moving on in our lives. Was this book in 1998 or thereabouts fiction or possibly biographical?",,,,,,
505,108344,BookMooching,Does this book sound familiar? (Trying to find a book),19,108344-14,14,"Jan 31, 2011, 9:12am",infiniteletters,"Aha, Glenda, that's the book I was thinking of, but forgetting to mention here. Touchstone The Year of Pleasures",,,,,,
506,108344,BookMooching,Does this book sound familiar? (Trying to find a book),19,108344-15,15,"Jan 31, 2011, 2:32pm",momtorghj,"Thank you so much for trying... the first book was definitely written before 2000 because I have very clear memories of reading it while I was in college (instead of studying!!). But I didn't give you much to go on... it's more a feeling I have that it was excellent but if no one has heard of it, maybe it just touched me because of where I was at the time! I appreciate all of you trying! Elizabeth",,,,,,
507,108344,BookMooching,Does this book sound familiar? (Trying to find a book),19,108344-16,16,"Jan 31, 2011, 2:57pm",orangewords,"@10 Another very good Elizabeth Berg book, (about divorce, as I recall), is Open House.",,9492665,,,,
508,108344,BookMooching,Does this book sound familiar? (Trying to find a book),19,108344-17,17,"Jan 31, 2011, 7:13pm",GlendaHam,"yes, Orange, that was a good one too. she writes so well. I checked out the NY Times best seller lists for 1988 and 1989 and the only two women writers on the list - for at least a month or two - whose first name starts with a J are Janet Dailey and Judith Krantz. If you have the patience, you might want to check out the story lines of the books they wrote during that period.",,,,,,
509,108344,BookMooching,Does this book sound familiar? (Trying to find a book),19,108344-18,18,"Jan 31, 2011, 8:00pm",momtorghj,"#17 Wow, Glenda, thanks! That's amazing. I now believe that I overestimated the impact of this book... I may have picked it up from the ""New Books"" shelf at the library while I was in college. Ah, well, I have new authors now to add to my list so it wasn't for naught! Appreciate all your help, Elizabeth",,,,,,
510,108344,BookMooching,Does this book sound familiar? (Trying to find a book),19,108344-19,19,"Feb 10, 2011, 3:00pm",GlendaHam,"I just ran across a book that might be the one you described in #10. What about Widow for One Year by John Irving. I don't have the plot line but the book was published in 1999. There is a copy available in bookmooch right now: http://bookmooch.com/0552146684 but one owner is in Greece and the other in France (Greece is ""ask first"" and the French owner sends worldwide, but is studying at the Sorbonne and doesn't get home very often. You may decide the book isn't even what you had in mind, but I like to be as thorough as I can.",,2311,unsolved,,,second request is unsolved
511,116403,Name that Book,Young boy dies and enters new world,3,116403-1,1,"May 17, 2011, 2:43pm",laurapickle,"Hello! I've been looking for this book for a while and can't remember an awful lot except the beginning.  The young boy's brother dies and someone says what a pity it is that he didn't die instead as the older brother was handsome and clever etc etc.  Somehow this boy ends up dying to try and be with his brother and ends up in a fantasy world where he is someone special too (or all people are special?) and there's a horse (perhaps on the cover?).  Urgh, none of that is particularly helpful, but it's been really bugging me and thought someone here might know!",,,,,,
512,116403,Name that Book,Young boy dies and enters new world,3,116403-2,2,"May 17, 2011, 2:47pm",-Eva-,That's The Brothers Lionheart by Astrid Lindgren. Fantastic book!!,,85785,solved,Astrid Lindgren: The Brothers Lionheart,85785,
513,116403,Name that Book,Young boy dies and enters new world,3,116403-3,3,"May 17, 2011, 2:57pm",laurapickle,Wow! Firstly that was *super* quick and secondly thank you so much! Am going to go order it now so I can re-read!,,,confirmed,,,
514,52171,Name that Book,Magic flutes and druids?,10,52171-1,1,"Dec 16, 2008, 7:47pm",DeusExLibris,"I've got these random memories of a book I read probably fifteen years ago bouncing around in my head, and I'd at least like to know I didn't make it up, if not find a copy and reread it. I can't remember much except random details. It was either a children's or YA thing. It was about a culture that seemed semi druid like. The main character was a child (I forget if it was a boy or a girl) who was about eight or nine who got either kicked out of her village or went off on some kind of a quest. At some point he acquires this magic instrument, either an ocarina or flute, I think. Sorry, I know this isn't very good, but its been a long time since I read this. I think there was a videogame or something connected to it as well, because I can remember images on a screen including standing in a cave trying to pick out a melody on a clef at the bottom of the screen. IDK, maybe I made the whole thing up.",,,not KI,,,OP was actually looking for an audiodrama
515,52171,Name that Book,Magic flutes and druids?,10,52171-2,2,"Dec 16, 2008, 10:23pm",lilithcat,"Sorry. I can do magic flutes and Masons, but not magic flutes and druids.",,,not KI,,,
516,52171,Name that Book,Magic flutes and druids?,10,52171-3,3,"Dec 16, 2008, 10:41pm",flyingcamel,"Perhaps it's The Legend of Zelda: Ocarina of Time, but in book form?",,,not KI,,,
517,52171,Name that Book,Magic flutes and druids?,10,52171-4,4,"Dec 17, 2008, 7:19am",Nerilka,I was going to suggest The Druid's Tune by O.R.Melling but that's a time travel story....so I don't think it's correct.,mellingor,543693,not KI,,,
518,52171,Name that Book,Magic flutes and druids?,10,52171-5,5,"Jan 6, 2009, 3:48pm",jjmcgaffey,"The videogame sounds like Loom, which has the main character learning how to do magic by using specific notes to make a short tune for a spell. But that's not associated with a book, as far as I know. Actually, if it is, I want to read the book!",,,not KI,,,
519,52171,Name that Book,Magic flutes and druids?,10,52171-6,6,"Edited: Jan 9, 2009, 2:39pm",DeusExLibris,How new is the game? I would have been playing it on an old mac in the early 90's.,,,not KI,,,
520,52171,Name that Book,Magic flutes and druids?,10,52171-7,7,"Jan 7, 2009, 3:36pm",jjmcgaffey,"Very not new. It's color and graphical, but that's about it - ah, Wikipedia says released 1990. A discussion and some images here.",,,not KI,,,
521,52171,Name that Book,Magic flutes and druids?,10,52171-8,8,"Jan 8, 2009, 11:58am",DeusExLibris,"Thats it! The ""book"" I remember must have been the audiodrama that precedes the game. Thanks guys. I know it didn't turn out to be a book, but you've still been a great help, and brought back some great memories.",,,not KI,,,
522,52171,Name that Book,Magic flutes and druids?,10,52171-9,9,"Jan 8, 2009, 12:53pm",weener,"The wikipedia article says the game came with an illustrated book, maybe you were thinking of that.",,,not KI,,,
